Date;Projet;Description;Temps (en heure);Tache
2022-01-31;BIVC;Autodiag réunion + adminsys;3,5;Autodiagnostic
2022-01-31;BIVC;Projet;7;Autodiagnostic
2022-01-31;BIVC;Réunion;2;Autodiagnostic
2022-01-31;BIVC;sprint autodiagnostique;7;Forfait
