Date;Client;Description;Temps (en heure);Catégorie
2026-06-30;ODGRhone;TMA Irrigation / Parcellaire;3,5;TMA Parcellaire
2026-06-30;ODGRhone;TMA Parcellaire/irrigation auto;3,5;TMA Parcellaire
2026-06-31;ODGRhone;TMA Parcellaire irrigué;3,5;TMA Parcellaire
