Date;Projet;Description;Temps (en heure);Tache
2020-03-31;Hébergement;Direction technique - Couchdb2Elasticsearch;14;TMA DT
2020-03-31;Hébergement;Direction technique - Déclarvins;3,5;AdminSys DT
