Date;Projet;Description;Temps (en heure);Tache
2019-02-28;Eurocontrol;Développement;7;MigrationGIT
2019-02-28;Eurocontrol;Développement;7;MigrationGIT
2019-02-28;Eurocontrol;Réunion et conseil;3,5;MigrationGIT
2019-02-28;Eurocontrol;Réunion et conseil;3,5;MigrationGIT
