Date;Client;Description;Temps (en heure);Catégorie
2025-12-31;CIVA;DR JSON;10,5;TMA
2025-12-31;CIVA;Export Douane DR;10,5;ExportDR
2025-12-31;CIVA;TMA;3;TMA
2025-12-31;CIVA;TMA;5;TMA
