Date;Projet;Description;Temps (en heure);Tache
2020-08-21;Sancerre;debug stats et autres;2,5;TMA
2020-08-28;Sancerre;statistique et raparation contrat;5;TMA
2020-08-31;Sancerre;hack statistique;3;TMA
