Date;Projet;Description;Temps (en heure);Tache
2017-11-03;VINSI;Correction DRM Télédéclarant;1,5;TMA
2017-11-08;VINSI;petites adaptation rapport mail DRM;1;TMA
2017-11-10;VINSI;Correction DRM Télédéclarant;1,5;TMA
2017-11-16;VINSI;Correction d'un bug dans la conf;1,5;TMA
2017-11-17;VINSI;Réu conf call;2;TMA
2017-11-22;VINSI;debug retour douane DRM;1;TMA
2017-11-22;VINSI;mails retour xml foireux DRM;1,5;TMA
2017-11-23;VINSI;double position de regime de crd;4;TMA
2017-11-27;VINSI;DRM negoce;7;TMA
2017-11-27;VINSI;Problème DRM télédéclarant;1;TMA
2017-11-27;VINSI;Problème DRM télédéclarant;1;TMA
2017-11-28;VINSI;DRM negoce;7;TMA
2017-11-29;VINSI;Debug changement de region Drev et alerte;3,5;TMA
2017-11-30;VINSI;Debug alerte création de compte et gestion des relances;3,5;TMA
