Date;Projet;Description;Temps (en heure);Tache
2017-11-27;OpenODG;Merge AVA-Rhone;5;OpenODG
2017-11-28;OpenODG;Merge AVA-Rhone;7;OpenODG
2017-11-29;OpenODG;Merge AVA-Rhone;5;OpenODG
