Date;Projet;Description;Temps (en heure);Tache
2018-07-03;24EME;Compta;
2018-07-05;24EME;Facturation + Tactical;
2018-07-05;24EME;Tactical et facturation;4,5;24EME
2018-07-10;24EME;Compta;
2018-07-19;24EME;Vacances Mathurin;7;24EME
2018-07-26;24EME;Visite Morning Marcadet;
2018-07-31;24EME;Bilan Comptable;
2018-07-31;24EME;Bilan comptable;2;24EME
2018-07-31;24EME;Temps, Facturation, Tactical, Bilan comptable;7,0;24EME
