Date;Client;Description;Temps (en heure);Catégorie
2026-08-31;IR;AdminSys;7;TMA
2026-08-31;IR;Assistance / Demande;2;TMA
2026-08-31;IR;TMA;1;TMA
2026-08-31;IR;TMA;7;TMA
2026-08-31;IR;TMA facture;10;TMA
2026-08-31;IR;Winetracker;1,5;TMA
