Date;Client;Description;Temps (en heure);Catégorie
2026-08-31;Aurouze;Dev opencarto;15,5;sprint carto suivi
2026-08-31;Aurouze;TMA;3,5;TMA
2026-08-31;Aurouze;TMA;3,5;TMA
2026-08-31;Aurouze;TMA Tuenet;1,5;TMA
