Date;Client;Description;Temps (en heure);Catégorie
2026-08-31;IVSO;AdminSys;7;TMA
2026-08-31;IVSO;Reunion sprint;2,5;ContratCahors
2026-08-31;IVSO;Sprint + réunion;10,5;Cahors
2026-08-31;IVSO;TMA;2,5;TMA
2026-08-31;IVSO;TMA nutrivin;0,5;NutriVin
