Date;Projet;Description;Temps (en heure);Tache
2016-06-16;Formation;Préparation de la formation;7;Formation
2016-06-17;Formation;Préparation de la formation;7;Formation
2016-06-20;Formation;Formation Symfony;7;Formation
2016-06-21;Formation;Formation Symfony;7;Formation
2016-06-22;Formation;Formation Symfony;7;Formation
2016-06-25;Formation;Documentation du projet GIT;2;Formation
