Date;Projet;Description;Temps (en heure);Tache
2018-09-11;PSA;RDV Rougy;2;Forfait
2018-09-18;PSA;mis en place projet;2;Forfait
2018-09-19;PSA;dev;7;Forfait
2018-09-20;PSA;Dev;5;Forfait
2018-09-20;PSA;dev;7;Forfait
2018-09-21;PSA;Dev;5;Forfait
2018-09-21;PSA;test dans psa;2;Forfait
2018-09-24;PSA;RDV Rougy / Fouad;3;Réunion
2018-09-24;PSA;Réunion;2;Réunion
2018-09-25;PSA;Dev;7;Forfait
2018-09-28;PSA;dev;4,5;Forfait
2018-09-30;PSA;Dév;17.5;Forfait
2018-09-30;PSA;Réunion;3.5;Réunion
