Date;Projet;Description;Temps (en heure);Tache
2023-01-01;IR;Stats Inter-Rhone;14,0;Statistiques
2023-01-31;IR;Assistance / Demande;7;TMA
2023-01-31;IR;Evolution contrat;21;Pluriannuel
2023-01-31;IR;Facturation;17,5;Facturation
2023-01-31;IR;TMA;5;TMA
