Date;Projet;Description;Temps (en heure);Tache
2020-12-07;CIVA;Maj Tier + acheteur;0,5;TMA
2020-12-07;CIVA;Modification de contrat;1,5;TMA
2020-12-08;CIVA;Changement contrat;1,5;TMA
2020-12-10;CIVA;Ajout acheteur;1;TMA
2020-12-11;CIVA;Creation acheteur;0,5;TMA
2020-12-14;CIVA;tma retrait repli automatique AE délégation gestion DRM et gestion DR;7;TMA
2020-12-18;CIVA;tma contrat drm;2;TMA
2020-12-23;CIVA;tma;2;TMA
2020-12-30;CIVA;Export XML;1,5;TMA
2020-12-31;CIVA;Assistance / Demande;3,5;TMA
2020-12-31;CIVA;TMA DR et DRM, EXPORT BI DR;63;TMA
