Date;Projet;Description;Temps (en heure);Tache
2020-04-30;Hébergement;Direction technique - AVA;3,5;AdminSys DT
2020-04-30;Hébergement;Direction technique - BIVC;3,5;AdminSys DT
2020-04-30;Hébergement;Direction technique - CIVA;7;AdminSys DT
2020-04-30;Hébergement;Direction technique - Couchdb2Elasticsearch;14;TMA DT
2020-04-30;Hébergement;Direction technique - Provence;3,5;AdminSys DT
2020-04-30;Hébergement;Direction technique - Rhone;7;AdminSys DT
2020-04-30;Hébergement;Direction technique - Rhone;7;AdminSys DT
