Date;Projet;Description;Temps (en heure);Tache
2018-11-05;VINSI;Loire TMA drm;3,5;TMA
2018-11-08;VINSI;Loire TMA drm;1,5;TMA
2018-11-13;VINSI;Probleme libelles fiscaux alcools;1,5;TMA
2018-11-14;VINSI;Loire TMA drm;1,5;TMA
2018-11-15;VINSI;Loire TMA drm;2,5;TMA
2018-11-19;VINSI;Loire TMA debug relance et alertes;3;TMA
2018-11-20;VINSI;debug relance et alertes;2;TMA
2018-11-20;VINSI;Loire transmission DRM;2;TMA
2018-11-26;VINSI;Loire pdf relances et autres configurations;2;TMA
2018-11-30;VINSI;Direction technique;0,5;TMA
2018-11-30;VINSI;Intervention DRM;3,5;TMA
2018-11-30;VINSI;probleme compte et DRM;1;TMA
