Date;Client;Description;Temps (en heure);Catégorie
2026-07-31;BIVC;Renouvellement certificat BIVC;3,5;TMA
2026-07-31;BIVC;TMA;1,5;TMA
2026-07-31;BIVC;TMA;7,0;TMA
