Date;Client;Description;Temps (en heure);Catégorie
2026-07-31;CIVA;Ajustements Vrac;10,5;TMA
2026-07-31;CIVA;TMA;10,5;TMA
2026-07-31;CIVA;TMA;3,5;TMA
