Date;Client;Description;Temps (en heure);Catégorie
2026-07-31;Aurouze;Développement open carto;10;sprint carto suivi
2026-07-31;Aurouze;Developpements;16;sprint carto suivi
2026-07-31;Aurouze;TMA;3;TMA
2026-07-31;Aurouze;TMA;8,5;TMA
