Date;Client;Description;Temps (en heure);Catégorie
2026-07-31;ODGRhone;Certipaq;7;TMA DRev
2026-07-31;ODGRhone;Intégration HVE;3,5;TMA HVE
2026-07-31;ODGRhone;Irrigue Irriguable;3,5;TMA Irriguable
2026-07-31;ODGRhone;Parcellaires;2;TMA Parcellaire
2026-07-31;ODGRhone;TMA;1,5;TMA Parcellaire
