Date;Projet;Description;Temps (en heure);Tache
2020-11-09;VINSI;Contrat DRM;1,5;TMA
2020-11-13;VINSI;Multicompte lacheteau;2;TMA
2020-11-13;VINSI;pb vitifly;1,5;TMA
2020-11-18;VINSI;Modif contrat;0,5;TMA
2020-11-25;VINSI;ajout pays negoce;1;TMA
2020-11-30;VINSI;Assistance / Demande;3,5;TMA
2020-11-30;VINSI;Assistance / Demande Syndicats;10,5;TMA
2020-11-30;VINSI;Direction technique;10,5;ODG DT
2020-11-30;VINSI;Direction technique;3,5;ODG Reserve Interpro DT
2020-11-30;VINSI;Direction technique;3,5;Vinsi FA TMA DT
2020-11-30;VINSI;Direction technique;3,5;Vinsi TMA DT
2020-11-30;VINSI;TMA DRM;3,5;TMA
2020-11-30;VINSI;TMA et améliorations;28;ODG
