Date;Client;Description;Temps (en heure);Catégorie
2024-06-30;Aurouze;Réunion;2;Réunion
2024-06-30;Aurouze;TMA;16;TMADate;Client;Description;Temps (en heure);Categorie (projet)
2024-06-30;Aurouze;TMA;2;TMA
