Date;Projet;Description;Temps (en heure);Tache
2019-07-31;Eurocontrol;Atelier;3,5;Scripts et Support
2019-07-31;Eurocontrol;Développement;14;Scripts et Support
2019-07-31;Eurocontrol;Réunion;3,5;Scripts et Support
