Date;Projet;Description;Temps (en heure);Tache
2018-10-16;IR;Evolution DAE;3;TMA
2018-10-17;IR;Evolution DAE;3;TMA
2018-10-18;IR;Evolution DAE;2;TMA
2018-10-22;IR;Evolution DAE;1;TMA
2018-10-26;IR;Evolution DAE;2;TMA
