Date;Projet;Description;Temps (en heure);Tache
2015-03-03;DeclarVins;Corrections tickets 14396 et 14377;4;TMA
2015-03-03;DeclarVins;Correction ticket 14400;5;Garantie
2015-03-04;DeclarVins;Correction erreur 500 lien contrat vrac;1;TMA
2015-03-04;DeclarVins;Correction ticket 14387;3;TMA
2015-03-05;DeclarVins;Evolution Ids Interpros;8;Forfait
2015-03-06;DeclarVins;Evolution Ids Interpros;5;Forfait
2015-03-09;DeclarVins;Evolution Ids Interpros;7;Forfait
2015-03-10;DeclarVins;Evolution Ids Interpros;3;Forfait
2015-03-10;DeclarVins;RDV Brice Amato pour evol OIOC;3;TMA
2015-03-10;DeclarVins;Ticket 14408;1;TMA
2015-03-11;DeclarVins;Evolution Ids Interpros;9;Forfait
2015-03-13;DeclarVins;Ticket 14408;2;TMA
2015-03-16;DeclarVins;Workflow annulation;6;TMA
2015-03-17;DeclarVins;Gestion de projet avec Gwen;2;TMA
2015-03-17;DeclarVins;Workflow annulation;4;TMA
2015-03-18;DeclarVins;Workflow annulation;7;TMA
2015-03-19;DeclarVins;Réunion Avignon;7;TMA
2015-03-23;DeclarVins;Gestion de projet retours réunion;1;TMA
2015-03-23;DeclarVins;Resolution tickets 14420 14414 14421 14445;6;TMA
2015-03-26;DeclarVins;Gestion de projet pour mise en prod;1;TMA
2015-03-26;DeclarVins;Ticket 14462;1;TMA
2015-03-26;DeclarVins;Tickets 13571 et 14447;4;TMA
2015-03-27;DeclarVins;Gestion de proj avec Gwen;1;TMA
2015-03-27;DeclarVins;Ticket 14449;2;TMA
2015-03-27;DeclarVins;Ticket 14476 14481 14479;2;TMA
2015-03-27;DeclarVins;Ticket 14478 et 14443;1;Garantie
2015-03-30;DeclarVins;Ticket 14444;3;Garantie
2015-03-31;DeclarVins;Ticket 14476 et 14481;2;TMA
2015-03-31;DeclarVins;Ticket 14480;1;TMA
