Date;Client;Description;Temps (en heure);Catégorie
2024-12-31;CNIV;Gestion down des douanes;3,5;TMA
2024-12-31;CNIV;Migration;10,5;Forfait
2024-12-31;CNIV;TMA;3,5;TMA
2024-12-31;CNIV;TMA;3,5;TMA
