Date;Client;Description;Temps (en heure);Catégorie
2024-12-31;IVSE;Finalisation Dev VIP2C;15.5;VIP2C
2024-12-31;IVSE;TMA;2,5;VIP2C
2024-12-31;IVSE;TMA évolutive;3.5;VIP2C
