Date;Projet;Description;Temps (en heure);Tache
2020-02-03;DeclarVins;Assistance / Demande;1,5;TMA
2020-02-04;DeclarVins;Assistance / Demande;2,5;TMA
2020-02-06;DeclarVins;Assistance / Demande;3;TMA
2020-02-07;DeclarVins;Assistance / Demande;2;TMA
2020-02-10;DeclarVins;Assistance / Demande;1;TMA
2020-02-10;DeclarVins;Problème cache dans import EDI;1,5;TMA
2020-02-12;DeclarVins;Assistance / Demande;2;TMA
2020-02-13;DeclarVins;Assistance / Demande;3;TMA
2020-02-14;DeclarVins;Assistance / Demande;4;TMA
2020-02-19;DeclarVins;Assistance / Demande;1;TMA
2020-02-24;DeclarVins;Assistance / Demande;1;TMA
2020-02-25;DeclarVins;Assistance / Demande;1;TMA
2020-02-28;DeclarVins;TMA DRM;3,5;TMA
2020-02-29;DeclarVins;Direction technique;17,5;TMA DT
