Date;Projet;Description;Temps (en heure);Tache
2016-03-07;DeclarVins;Ticket 16885;4;TMA
2016-03-07;DeclarVins;Tickets 16930 16986 16972;2;TMA
2016-03-08;DeclarVins;Ticket 16805;2;TMA
2016-03-08;DeclarVins;Ticket 16985;6;TMA
2016-03-08;DeclarVins;Ticket 17014;0,5;TMA
2016-03-17;DeclarVins;Ticket 17017;1;TMA
2016-03-18;DeclarVins;Evol CIEL;5;Forfait
2016-03-19;DeclarVins;Evol CIEL;7;Forfait
2016-03-23;DeclarVins;Evol CIEL;3;Forfait
2016-03-24;DeclarVins;Evol CIEL;7;Forfait
2016-03-25;DeclarVins;Evol CIEL;2;Forfait
2016-03-25;DeclarVins;Mise en place preprodv2;4;TMA
2016-03-29;DeclarVins;Evol CIEL;7;Forfait
2016-03-30;DeclarVins;Reunion Avignon;7;TMA
2016-03-31;DeclarVins;Ticket 17002;4;TMA
2016-03-31;DeclarVins;Ticket 17076;2;TMA
2016-03-31;DeclarVins;Tickets 16937 17132;1;TMA
