Date;Client;Description;Temps (en heure);Catégorie
2024-08-31;CIVP;Assistance / Demande;10,5;TMA
2024-08-31;CIVP;Calendrier;7;Calendrier
2024-08-31;CIVP;Dev;3,5;Calendrier
2024-08-31;CIVP;Evolutions Calendrier;8,5;Calendrier
2024-08-31;CIVP;TMA;7;TMA
2024-08-31;CIVP;TMA Déclaration Stock;1;TMA
2024-08-31;CIVP;Travail sur le calendrier;1;Calendrier
