Date;Projet;Description;Temps (en heure);Tache
2019-03-11;TueNet;import  et adaptation;4;Forfait
2019-03-12;TueNet;import;4;Forfait
2019-03-13;TueNet;Kick off;7;Forfait
2019-03-13;TueNet;reunion;7;Forfait
