Date;Projet;Description;Temps (en heure);Tache
2017-12-13;Pythagore;Formation MongoDB;7;Forfait
2017-12-14;Pythagore;Formation MongoDB;7;Forfait
2017-12-15;Pythagore;Formation MongoDB;7;Forfait
