Date;Projet;Description;Temps (en heure);Tache
2017-12-01;OpenODG;Merge AVA-Rhone;3,5;OpenODG
2017-12-04;OpenODG;Merge AVA-Rhone;3,5;OpenODG
2017-12-06;OpenODG;Merge AVA-Rhone;2;OpenODG
2017-12-08;OpenODG;Merge AVA-Rhone;1;OpenODG
2017-12-21;OpenODG;Merge AVA-Rhone;2;OpenODG
