Date;Projet;Description;Temps (en heure);Tache
2017-12-04;VINSI;Problème DRM télédéclarant;1;TMA
2017-12-05;VINSI;Debug loire retrait des droits;3;TMA
2017-12-06;VINSI;mis en preprod drm négo;4,5;TMA
2017-12-06;VINSI;Tma compte et mdp;1;TMA
2017-12-08;VINSI;réparation revendication et facture sur 26 lignes;4,5;TMA
2017-12-12;VINSI;Problème DRM télédéclarant;0,5;TMA
2017-12-13;VINSI;Debug pour la campagne de relance;5;TMA
2017-12-14;VINSI;Debug pour la campagne de relance;3,5;TMA
2017-12-15;VINSI;CER france compte;1;TMA
2017-12-18;VINSI;Debug pour la campagne de relance;1,5;TMA
2017-12-19;VINSI;Signatures, pdf, alertes;6,5;TMA
2017-12-20;VINSI;Debug DRM vinsi;1,5;TMA
