Date;Client;Description;Temps (en heure);Catégorie
2024-07-31;CIVP;Assistance / Demande;17,5;TMA
2024-07-31;CIVP;Calendrier;14,5;Calendrier
2024-07-31;CIVP;Declarvin;2;TMA
2024-07-31;CIVP;Dev;0,5;Calendrier
2024-07-31;CIVP;Evolutions Calendrier;3,5;Calendrier
2024-07-31;CIVP;Evolutions Calendrier;7;Calendrier
