Date;Client;Description;Temps (en heure);Catégorie
2024-07-31;ODGRhone;Calendrier;14,5;Calendrier
2024-07-31;ODGRhone;Evolutions Calendrier;3,5;Calendrier
2024-07-31;ODGRhone;Evolutions Calendrier;7;Calendrier
2024-07-31;ODGRhone;TMA;1,5;TMA
