Date;Projet;Description;Temps (en heure);Tache
2018-06-05;OdgProvence;Point tel et rectification campagne des parcelle irrigue;3,5;TMA
2018-06-21;OdgProvence;Export AVPI;4,5;TMA
2018-06-22;OdgProvence;Export AVPI;4,5;TMA
2018-06-25;OdgProvence;Export AVPI;3,5;TMA
2018-06-27;OdgProvence;Juliet Mail et recherche avancé ;1,5;TMA
2018-06-29;OdgProvence;wording irrigé ;2,5;TMA
