Date;Projet;Description;Temps (en heure);Tache
2018-06-04;OdgRhone;pas d'exception dans les export si on se goure de numéro ;2;TMA
2018-06-08;OdgRhone;picto de sens interdit pour les comptes en alerte ;3,5;TMA
2018-06-11;OdgRhone;picto de sens interdit pour les comptes en alerte ;2,5;TMA
2018-06-12;OdgRhone;tri alphabetique des nom dans les groupes ;3,5;TMA
2018-06-18;OdgRhone;problème de régis ;0,5;TMA
2018-06-22;OdgRhone;bug export contact;3,5;TMA
2018-06-26;OdgRhone;probleme drev villages st andeol ;1,5;TMA
2018-06-30;OdgRhone;Gestion des demandes;28,0;DI
