Date;Projet;Description;Temps (en heure);Tache
2018-06-04;Pythagore;formation mongo;7;Forfait
2018-06-05;Pythagore;formation mongo;7;Forfait
2018-06-06;Pythagore;formation mongo;7;Forfait
2018-06-30;Pythagore;Git;14,0;DI
