Date;Projet;Description;Temps (en heure);Tache
2018-12-19;ODGProvence;Region editable et faut dans erreur 500;2,5;Lot 3
2018-12-20;ODGProvence;Debug region et export SV11 SV12 et DR;2;Lot 3
