Date;Projet;Description;Temps (en heure);Tache
2017-03-10;Formation;Préparation à Météo France;2;Formation
2017-03-23;Formation;Préparation à Météo France;7;Formation
2017-03-27;Formation;Préparation à Météo France;7;Formation
2017-03-28;Formation;Préparation à Météo France;7;Formation
2017-03-29;Formation;Météo France;7;Formation
2017-03-30;Formation;Météo France;7;Formation
2017-03-31;Formation;Préparation de la formation GIT;2;Formation
