Date;Client;Description;Temps (en heure);Catégorie
2026-04-30;ODGRhone;Spring DRaP/Irrigue;7;DRaP
2026-04-30;ODGRhone;Sprint - DRaP;17,5;DRaP
2026-04-30;ODGRhone;Sprint-DRAP;7;DRaP
2026-04-30;ODGRhone;TMA;0,5;TMA
2026-04-30;ODGRhone;TMA Parcellaire/Manquant + hab + comparaison DR/SV;3,5;TMA
