Date;Client;Description;Temps (en heure);Catégorie
2026-04-30;CIVP;Assistance / Demande;7;TMA
2026-04-30;CIVP;Facturation éléctronique;3,5;TMA
2026-04-30;CIVP;Pennylane;7;TMA
2026-04-30;CIVP;TMA Réserve;2;TMA
