Date;Client;Description;Temps (en heure);Catégorie
2026-04-30;CIVA;Contrat;21,0;Contrat
2026-04-30;CIVA;Devs vrac;39;Contrat
2026-04-30;CIVA;FineTuning;7,0;Contrat FT
2026-04-30;CIVA;Finetuning;7;Contrat FT
2026-04-30;CIVA;Finetuning - contrats;7;Contrat FT
2026-04-30;CIVA;Sprint - contrats;3,5;Contrat FT
2026-04-30;CIVA;TMA;7,0;TMA
