Date;Client;Description;Temps (en heure);Catégorie
2026-04-30;Gaillac;Réunion;3,5;Réunion
2026-04-30;Gaillac;TMA;10,5;TMA
2026-04-30;Gaillac;TMA;3,5;TMA
2026-04-30;Gaillac;TMA;3,5;TMA
