Date;Projet;Description;Temps (en heure);Tache
2019-04-02;VINSI;tma compte et drm;2,5;TMA
2019-04-04;VINSI;retour douane pas de reouverture;1;TMA
2019-04-05;VINSI;drm;1;TMA
2019-04-12;VINSI;drm et tma;9;TMA
2019-04-26;VINSI;facturation;6,5;TMA
2019-04-29;VINSI;probleme de facture;1;TMA
2019-04-30;VINSI;Assistance DRM;3,5;TMA
2019-04-30;VINSI;Direction technique + réunion;10,5;ODG
2019-04-30;VINSI;Direction technique + réunion;14;TMA
2019-04-30;VINSI;DRev Loire;7;ODG
2019-04-30;VINSI;Réunion;3,5;ODG
2019-04-30;VINSI;Réunion;3,5;ODG
2019-04-30;VINSI;Réunion;7;TMA
2019-04-30;VINSI;Réunion;7;TMA
