Date;Client;Description;Temps (en heure);Catégorie
2024-11-30;IR;Assistance / Demande;7;TMA
2024-11-30;IR;Débug xml DRM;2,5;TMA
2024-11-30;IR;Dev. Évolutions;14;Sécurité
2024-11-30;IR;Identification produit BIVB;21;TMA
