Date;Projet;Description;Temps (en heure);Tache
2017-10-02;VINSI;Correction Xml avec les changement de produits;3;TMA
2017-10-02;VINSI;Gestion problème envoi de mail;1;TMA
2017-10-02;VINSI;Retour Douane avec rapport en mail;4;TMA
2017-10-03;VINSI;Retour Douane avec rapport en mail;7;TMA
2017-10-04;VINSI;Corrections drm télédéclaré depuis l'EDI;3,5;TMA
2017-10-09;VINSI;Débug Drm douane;2;TMA
2017-10-09;VINSI;problèmes transmissions;3;TMA
2017-10-10;VINSI;problèmes transmissions;2;TMA
2017-10-10;VINSI;Problème télédéclaration, EDI, Isagri;3,5;TMA
2017-10-13;VINSI;Corrections changement de la politique de mouvements;1,5;TMA
2017-10-13;VINSI;Problème facture et base;2;TMA
2017-10-24;VINSI;Problème facture;1,5;TMA
